,0,1
3855,1207.jpg,175.Pine_Warbler
3856,548.jpg,011.Rusty_Blackbird
3857,1839.jpg,014.Indigo_Bunting
3858,1414.jpg,120.Fox_Sparrow
3859,3618.jpg,131.Vesper_Sparrow
3860,993.jpg,094.White_breasted_Nuthatch
3861,190.jpg,074.Florida_Jay
3862,389.jpg,109.American_Redstart
3863,1750.jpg,098.Scott_Oriole
3864,3496.jpg,138.Tree_Swallow
3865,400.jpg,031.Black_billed_Cuckoo
3866,1102.jpg,156.White_eyed_Vireo
3867,281.jpg,088.Western_Meadowlark
3868,1531.jpg,152.Blue_headed_Vireo
3869,2956.jpg,154.Red_eyed_Vireo
3870,4307.jpg,099.Ovenbird
3871,2073.jpg,163.Cape_May_Warbler
3872,2354.jpg,041.Scissor_tailed_Flycatcher
3873,3072.jpg,165.Chestnut_sided_Warbler
3874,2290.jpg,162.Canada_Warbler
3875,1339.jpg,200.Common_Yellowthroat
3876,455.jpg,133.White_throated_Sparrow
3877,1570.jpg,051.Horned_Grebe
3878,3878.jpg,165.Chestnut_sided_Warbler
3879,1827.jpg,094.White_breasted_Nuthatch
3880,3300.jpg,120.Fox_Sparrow
3881,4036.jpg,055.Evening_Grosbeak
3882,4220.jpg,085.Horned_Lark
3883,3930.jpg,104.American_Pipit
3884,2014.jpg,180.Wilson_Warbler
3885,2911.jpg,062.Herring_Gull
3886,2387.jpg,170.Mourning_Warbler
3887,2158.jpg,109.American_Redstart
3888,2300.jpg,197.Marsh_Wren
3889,1802.jpg,170.Mourning_Warbler
3890,1432.jpg,106.Horned_Puffin
3891,2686.jpg,046.Gadwall
3892,2339.jpg,004.Groove_billed_Ani
3893,3893.jpg,089.Hooded_Merganser
3894,1653.jpg,070.Green_Violetear
3895,3074.jpg,081.Pied_Kingfisher
3896,637.jpg,192.Downy_Woodpecker
3897,2953.jpg,152.Blue_headed_Vireo
3898,2665.jpg,142.Black_Tern
3899,3574.jpg,165.Chestnut_sided_Warbler
3900,1259.jpg,155.Warbling_Vireo
3901,4184.jpg,108.White_necked_Raven
3902,1277.jpg,047.American_Goldfinch
3903,4132.jpg,188.Pileated_Woodpecker
3904,3155.jpg,047.American_Goldfinch
3905,920.jpg,052.Pied_billed_Grebe
3906,3263.jpg,100.Brown_Pelican
3907,2285.jpg,053.Western_Grebe
3908,815.jpg,048.European_Goldfinch
3909,3608.jpg,086.Pacific_Loon
3910,3588.jpg,104.American_Pipit
3911,2741.jpg,036.Northern_Flicker
3912,461.jpg,055.Evening_Grosbeak
3913,1033.jpg,188.Pileated_Woodpecker
3914,4053.jpg,069.Rufous_Hummingbird
3915,2296.jpg,146.Forsters_Tern
3916,748.jpg,082.Ringed_Kingfisher
3917,4142.jpg,061.Heermann_Gull
3918,3622.jpg,114.Black_throated_Sparrow
3919,68.jpg,111.Loggerhead_Shrike
3920,2469.jpg,050.Eared_Grebe
3921,2725.jpg,163.Cape_May_Warbler
3922,2051.jpg,189.Red_bellied_Woodpecker
3923,531.jpg,048.European_Goldfinch
3924,2877.jpg,180.Wilson_Warbler
3925,3280.jpg,120.Fox_Sparrow
3926,2965.jpg,045.Northern_Fulmar
3927,2895.jpg,192.Downy_Woodpecker
3928,1744.jpg,170.Mourning_Warbler
3929,3036.jpg,081.Pied_Kingfisher
3930,3309.jpg,180.Wilson_Warbler
3931,1347.jpg,056.Pine_Grosbeak
3932,1047.jpg,100.Brown_Pelican
3933,1790.jpg,087.Mallard
3934,168.jpg,163.Cape_May_Warbler
3935,317.jpg,159.Black_and_white_Warbler
3936,3143.jpg,047.American_Goldfinch
3937,1208.jpg,106.Horned_Puffin
3938,849.jpg,100.Brown_Pelican
3939,4298.jpg,186.Cedar_Waxwing
3940,3905.jpg,092.Nighthawk
3941,257.jpg,176.Prairie_Warbler
3942,1017.jpg,064.Ring_billed_Gull
3943,2732.jpg,089.Hooded_Merganser
3944,2107.jpg,185.Bohemian_Waxwing
3945,1711.jpg,158.Bay_breasted_Warbler
3946,2480.jpg,002.Laysan_Albatross
3947,654.jpg,120.Fox_Sparrow
3948,344.jpg,054.Blue_Grosbeak
3949,3390.jpg,056.Pine_Grosbeak
3950,1692.jpg,159.Black_and_white_Warbler
3951,2532.jpg,110.Geococcyx
3952,2785.jpg,004.Groove_billed_Ani
3953,2670.jpg,154.Red_eyed_Vireo
3954,2634.jpg,197.Marsh_Wren
3955,1251.jpg,066.Western_Gull
3956,3068.jpg,004.Groove_billed_Ani
3957,3597.jpg,059.California_Gull
3958,1066.jpg,155.Warbling_Vireo
3959,1291.jpg,180.Wilson_Warbler
3960,1879.jpg,136.Barn_Swallow
3961,1296.jpg,176.Prairie_Warbler
3962,836.jpg,147.Least_Tern
3963,3723.jpg,167.Hooded_Warbler
3964,2843.jpg,114.Black_throated_Sparrow
3965,1550.jpg,191.Red_headed_Woodpecker
3966,3500.jpg,036.Northern_Flicker
3967,4110.jpg,170.Mourning_Warbler
3968,1474.jpg,108.White_necked_Raven
3969,4199.jpg,177.Prothonotary_Warbler
3970,2964.jpg,086.Pacific_Loon
3971,489.jpg,096.Hooded_Oriole
3972,2165.jpg,040.Olive_sided_Flycatcher
3973,104.jpg,079.Belted_Kingfisher
3974,2921.jpg,163.Cape_May_Warbler
3975,3971.jpg,163.Cape_May_Warbler
3976,1125.jpg,053.Western_Grebe
3977,1142.jpg,194.Cactus_Wren
3978,708.jpg,146.Forsters_Tern
3979,3551.jpg,072.Pomarine_Jaeger
3980,2409.jpg,099.Ovenbird
3981,3122.jpg,069.Rufous_Hummingbird
3982,847.jpg,140.Summer_Tanager
3983,2904.jpg,146.Forsters_Tern
3984,2209.jpg,092.Nighthawk
3985,3413.jpg,026.Bronzed_Cowbird
3986,2675.jpg,052.Pied_billed_Grebe
3987,72.jpg,061.Heermann_Gull
3988,1273.jpg,148.Green_tailed_Towhee
3989,2450.jpg,183.Northern_Waterthrush
3990,2856.jpg,014.Indigo_Bunting
3991,1200.jpg,040.Olive_sided_Flycatcher
3992,2249.jpg,114.Black_throated_Sparrow
3993,2455.jpg,026.Bronzed_Cowbird
3994,2650.jpg,050.Eared_Grebe
3995,2046.jpg,035.Purple_Finch
3996,1146.jpg,194.Cactus_Wren
3997,2441.jpg,095.Baltimore_Oriole
3998,457.jpg,186.Cedar_Waxwing
3999,2144.jpg,049.Boat_tailed_Grackle
4000,2946.jpg,184.Louisiana_Waterthrush
4001,1661.jpg,104.American_Pipit
4002,4095.jpg,066.Western_Gull
4003,2261.jpg,049.Boat_tailed_Grackle
4004,3814.jpg,144.Common_Tern
4005,3553.jpg,014.Indigo_Bunting
4006,719.jpg,133.White_throated_Sparrow
4007,2549.jpg,162.Canada_Warbler
4008,3941.jpg,159.Black_and_white_Warbler
4009,1016.jpg,085.Horned_Lark
4010,3437.jpg,029.American_Crow
4011,3981.jpg,081.Pied_Kingfisher
4012,2680.jpg,123.Henslow_Sparrow
4013,949.jpg,176.Prairie_Warbler
4014,3960.jpg,150.Sage_Thrasher
4015,4099.jpg,198.Rock_Wren
4016,930.jpg,088.Western_Meadowlark
4017,225.jpg,142.Black_Tern
4018,1569.jpg,152.Blue_headed_Vireo
4019,3304.jpg,069.Rufous_Hummingbird
4020,566.jpg,059.California_Gull
4021,1165.jpg,041.Scissor_tailed_Flycatcher
4022,3236.jpg,131.Vesper_Sparrow
4023,138.jpg,011.Rusty_Blackbird
4024,3829.jpg,177.Prothonotary_Warbler
4025,52.jpg,155.Warbling_Vireo
4026,922.jpg,091.Mockingbird
4027,579.jpg,029.American_Crow
4028,2069.jpg,029.American_Crow
4029,656.jpg,122.Harris_Sparrow
4030,2553.jpg,098.Scott_Oriole
4031,3247.jpg,131.Vesper_Sparrow
4032,223.jpg,042.Vermilion_Flycatcher
4033,1426.jpg,077.Tropical_Kingbird
4034,314.jpg,086.Pacific_Loon
4035,2129.jpg,118.House_Sparrow
4036,3201.jpg,067.Anna_Hummingbird
4037,1667.jpg,186.Cedar_Waxwing
4038,3575.jpg,064.Ring_billed_Gull
4039,3364.jpg,132.White_crowned_Sparrow
4040,401.jpg,029.American_Crow
4041,3841.jpg,031.Black_billed_Cuckoo
4042,814.jpg,062.Herring_Gull
4043,2006.jpg,114.Black_throated_Sparrow
4044,1500.jpg,139.Scarlet_Tanager
4045,3736.jpg,162.Canada_Warbler
4046,1904.jpg,118.House_Sparrow
4047,1897.jpg,077.Tropical_Kingbird
4048,128.jpg,081.Pied_Kingfisher
4049,2384.jpg,192.Downy_Woodpecker
4050,1660.jpg,121.Grasshopper_Sparrow
4051,1566.jpg,108.White_necked_Raven
4052,145.jpg,077.Tropical_Kingbird
4053,3084.jpg,182.Yellow_Warbler
4054,1716.jpg,161.Blue_winged_Warbler
4055,1923.jpg,072.Pomarine_Jaeger
4056,2173.jpg,131.Vesper_Sparrow
4057,279.jpg,127.Savannah_Sparrow
4058,3181.jpg,140.Summer_Tanager
4059,4022.jpg,053.Western_Grebe
4060,3223.jpg,052.Pied_billed_Grebe
4061,819.jpg,175.Pine_Warbler
4062,1153.jpg,154.Red_eyed_Vireo
4063,3112.jpg,108.White_necked_Raven
4064,787.jpg,195.Carolina_Wren
4065,1310.jpg,071.Long_tailed_Jaeger
4066,1018.jpg,081.Pied_Kingfisher
4067,4004.jpg,109.American_Redstart
4068,863.jpg,047.American_Goldfinch
4069,428.jpg,186.Cedar_Waxwing
4070,4040.jpg,191.Red_headed_Woodpecker
4071,1793.jpg,061.Heermann_Gull
4072,4168.jpg,082.Ringed_Kingfisher
4073,4117.jpg,142.Black_Tern
4074,758.jpg,077.Tropical_Kingbird
4075,2768.jpg,148.Green_tailed_Towhee
4076,3126.jpg,025.Pelagic_Cormorant
4077,577.jpg,106.Horned_Puffin
4078,1307.jpg,080.Green_Kingfisher
4079,3550.jpg,142.Black_Tern
4080,1235.jpg,191.Red_headed_Woodpecker
4081,4024.jpg,062.Herring_Gull
4082,2668.jpg,148.Green_tailed_Towhee
4083,4303.jpg,180.Wilson_Warbler
4084,3822.jpg,200.Common_Yellowthroat
4085,3269.jpg,185.Bohemian_Waxwing
4086,209.jpg,172.Nashville_Warbler
4087,813.jpg,071.Long_tailed_Jaeger
4088,1422.jpg,129.Song_Sparrow
4089,2831.jpg,069.Rufous_Hummingbird
4090,3897.jpg,172.Nashville_Warbler
4091,32.jpg,133.White_throated_Sparrow
4092,3014.jpg,091.Mockingbird
4093,4228.jpg,122.Harris_Sparrow
4094,635.jpg,142.Black_Tern
4095,1191.jpg,055.Evening_Grosbeak
4096,4297.jpg,096.Hooded_Oriole
4097,1921.jpg,177.Prothonotary_Warbler
4098,2319.jpg,137.Cliff_Swallow
4099,3999.jpg,072.Pomarine_Jaeger
4100,3396.jpg,064.Ring_billed_Gull
4101,948.jpg,079.Belted_Kingfisher
4102,3982.jpg,014.Indigo_Bunting
4103,1616.jpg,051.Horned_Grebe
4104,1622.jpg,150.Sage_Thrasher
4105,1851.jpg,074.Florida_Jay
4106,3264.jpg,182.Yellow_Warbler
4107,3756.jpg,120.Fox_Sparrow
4108,1612.jpg,158.Bay_breasted_Warbler
4109,1581.jpg,134.Cape_Glossy_Starling
4110,3291.jpg,087.Mallard
4111,3547.jpg,055.Evening_Grosbeak
4112,1769.jpg,077.Tropical_Kingbird
4113,2619.jpg,044.Frigatebird
4114,435.jpg,155.Warbling_Vireo
4115,3992.jpg,171.Myrtle_Warbler
4116,1379.jpg,091.Mockingbird
4117,3186.jpg,130.Tree_Sparrow
4118,521.jpg,183.Northern_Waterthrush
4119,954.jpg,046.Gadwall
4120,2988.jpg,195.Carolina_Wren
4121,3327.jpg,106.Horned_Puffin
4122,705.jpg,194.Cactus_Wren
4123,3405.jpg,070.Green_Violetear
4124,2534.jpg,069.Rufous_Hummingbird
4125,1378.jpg,059.California_Gull
4126,4248.jpg,138.Tree_Swallow
4127,3337.jpg,080.Green_Kingfisher
4128,2635.jpg,061.Heermann_Gull
4129,3891.jpg,199.Winter_Wren
4130,1034.jpg,048.European_Goldfinch
4131,3303.jpg,087.Mallard
4132,793.jpg,123.Henslow_Sparrow
4133,350.jpg,185.Bohemian_Waxwing
4134,781.jpg,103.Sayornis
4135,1783.jpg,158.Bay_breasted_Warbler
4136,4139.jpg,128.Seaside_Sparrow
4137,148.jpg,046.Gadwall
4138,846.jpg,173.Orange_crowned_Warbler
4139,3058.jpg,139.Scarlet_Tanager
4140,724.jpg,102.Western_Wood_Pewee
4141,1374.jpg,073.Blue_Jay
4142,4155.jpg,106.Horned_Puffin
4143,1590.jpg,102.Western_Wood_Pewee
4144,3915.jpg,158.Bay_breasted_Warbler
4145,2876.jpg,174.Palm_Warbler
4146,2100.jpg,011.Rusty_Blackbird
4147,2973.jpg,145.Elegant_Tern
4148,2256.jpg,030.Fish_Crow
4149,2919.jpg,199.Winter_Wren
4150,4051.jpg,098.Scott_Oriole
4151,3062.jpg,061.Heermann_Gull
4152,251.jpg,092.Nighthawk
4153,3018.jpg,074.Florida_Jay
4154,1127.jpg,156.White_eyed_Vireo
4155,2011.jpg,048.European_Goldfinch
4156,2156.jpg,053.Western_Grebe
4157,686.jpg,110.Geococcyx
4158,1408.jpg,074.Florida_Jay
4159,1862.jpg,172.Nashville_Warbler
4160,3109.jpg,114.Black_throated_Sparrow
4161,4273.jpg,123.Henslow_Sparrow
4162,4059.jpg,069.Rufous_Hummingbird
4163,4113.jpg,123.Henslow_Sparrow
4164,1435.jpg,062.Herring_Gull
4165,2495.jpg,079.Belted_Kingfisher
4166,866.jpg,098.Scott_Oriole
4167,1183.jpg,150.Sage_Thrasher
4168,4206.jpg,116.Chipping_Sparrow
4169,1049.jpg,156.White_eyed_Vireo
4170,49.jpg,087.Mallard
4171,3964.jpg,156.White_eyed_Vireo
4172,4272.jpg,081.Pied_Kingfisher
4173,2239.jpg,142.Black_Tern
4174,3894.jpg,029.American_Crow
4175,2762.jpg,131.Vesper_Sparrow
4176,3512.jpg,172.Nashville_Warbler
4177,2007.jpg,029.American_Crow
4178,2101.jpg,156.White_eyed_Vireo
4179,3919.jpg,067.Anna_Hummingbird
4180,4173.jpg,059.California_Gull
4181,4034.jpg,104.American_Pipit
4182,273.jpg,200.Common_Yellowthroat
4183,2747.jpg,197.Marsh_Wren
4184,2611.jpg,159.Black_and_white_Warbler
4185,2467.jpg,122.Harris_Sparrow
4186,1950.jpg,140.Summer_Tanager
4187,3863.jpg,174.Palm_Warbler
4188,3240.jpg,109.American_Redstart
4189,2822.jpg,010.Red_winged_Blackbird
4190,4215.jpg,175.Pine_Warbler
4191,1832.jpg,143.Caspian_Tern
4192,1014.jpg,137.Cliff_Swallow
4193,2769.jpg,063.Ivory_Gull
4194,2093.jpg,067.Anna_Hummingbird
4195,2030.jpg,186.Cedar_Waxwing
4196,366.jpg,052.Pied_billed_Grebe
4197,1982.jpg,188.Pileated_Woodpecker
4198,1658.jpg,183.Northern_Waterthrush
4199,1508.jpg,052.Pied_billed_Grebe
4200,3154.jpg,056.Pine_Grosbeak
4201,2514.jpg,056.Pine_Grosbeak
4202,4200.jpg,010.Red_winged_Blackbird
4203,3828.jpg,192.Downy_Woodpecker
4204,1116.jpg,165.Chestnut_sided_Warbler
4205,1778.jpg,186.Cedar_Waxwing
4206,378.jpg,128.Seaside_Sparrow
4207,466.jpg,048.European_Goldfinch
4208,2987.jpg,133.White_throated_Sparrow
4209,367.jpg,099.Ovenbird
4210,2792.jpg,116.Chipping_Sparrow
4211,3312.jpg,171.Myrtle_Warbler
4212,1834.jpg,110.Geococcyx
4213,1019.jpg,132.White_crowned_Sparrow
4214,4238.jpg,049.Boat_tailed_Grackle
4215,897.jpg,087.Mallard
4216,458.jpg,036.Northern_Flicker
4217,4162.jpg,045.Northern_Fulmar
4218,805.jpg,062.Herring_Gull
4219,3710.jpg,027.Shiny_Cowbird
4220,159.jpg,167.Hooded_Warbler
4221,240.jpg,158.Bay_breasted_Warbler
4222,2032.jpg,192.Downy_Woodpecker
4223,337.jpg,049.Boat_tailed_Grackle
4224,1758.jpg,051.Horned_Grebe
4225,4240.jpg,021.Eastern_Towhee
4226,4064.jpg,091.Mockingbird
4227,1504.jpg,146.Forsters_Tern
4228,1384.jpg,001.Black_footed_Albatross
4229,1730.jpg,029.American_Crow
4230,3246.jpg,134.Cape_Glossy_Starling
4231,1949.jpg,172.Nashville_Warbler
4232,2918.jpg,031.Black_billed_Cuckoo
4233,807.jpg,035.Purple_Finch
4234,1684.jpg,128.Seaside_Sparrow
4235,2978.jpg,087.Mallard
4236,1021.jpg,167.Hooded_Warbler
4237,829.jpg,118.House_Sparrow
4238,2537.jpg,180.Wilson_Warbler
4239,2265.jpg,200.Common_Yellowthroat
4240,252.jpg,192.Downy_Woodpecker
4241,2000.jpg,127.Savannah_Sparrow
4242,3719.jpg,085.Horned_Lark
4243,2201.jpg,103.Sayornis
4244,1357.jpg,061.Heermann_Gull
4245,1942.jpg,170.Mourning_Warbler
4246,627.jpg,073.Blue_Jay
4247,1397.jpg,195.Carolina_Wren
4248,1621.jpg,186.Cedar_Waxwing
4249,358.jpg,111.Loggerhead_Shrike
4250,1957.jpg,148.Green_tailed_Towhee
4251,3086.jpg,143.Caspian_Tern
4252,4058.jpg,165.Chestnut_sided_Warbler
4253,2329.jpg,071.Long_tailed_Jaeger
4254,921.jpg,068.Ruby_throated_Hummingbird
4255,519.jpg,061.Heermann_Gull
4256,2601.jpg,120.Fox_Sparrow
4257,612.jpg,120.Fox_Sparrow
4258,3843.jpg,010.Red_winged_Blackbird
4259,1286.jpg,200.Common_Yellowthroat
4260,3854.jpg,171.Myrtle_Warbler
4261,1133.jpg,109.American_Redstart
4262,3443.jpg,116.Chipping_Sparrow
4263,3433.jpg,177.Prothonotary_Warbler
4264,1087.jpg,183.Northern_Waterthrush
4265,399.jpg,074.Florida_Jay
4266,2375.jpg,184.Louisiana_Waterthrush
4267,308.jpg,109.American_Redstart
4268,121.jpg,161.Blue_winged_Warbler
4269,4.jpg,040.Olive_sided_Flycatcher
4270,2580.jpg,072.Pomarine_Jaeger
4271,4284.jpg,185.Bohemian_Waxwing
4272,766.jpg,162.Canada_Warbler
4273,2719.jpg,183.Northern_Waterthrush
4274,76.jpg,156.White_eyed_Vireo
4275,1068.jpg,114.Black_throated_Sparrow
4276,1001.jpg,066.Western_Gull
4277,87.jpg,188.Pileated_Woodpecker
4278,1147.jpg,150.Sage_Thrasher
4279,2109.jpg,146.Forsters_Tern
4280,3619.jpg,131.Vesper_Sparrow
4281,182.jpg,194.Cactus_Wren
4282,775.jpg,177.Prothonotary_Warbler
4283,1387.jpg,146.Forsters_Tern
4284,3211.jpg,089.Hooded_Merganser
4285,3026.jpg,172.Nashville_Warbler
4286,2730.jpg,121.Grasshopper_Sparrow
4287,869.jpg,070.Green_Violetear
4288,211.jpg,184.Louisiana_Waterthrush
4289,1696.jpg,148.Green_tailed_Towhee
4290,4158.jpg,014.Indigo_Bunting
4291,620.jpg,095.Baltimore_Oriole
4292,1966.jpg,146.Forsters_Tern
4293,573.jpg,147.Least_Tern
4294,1362.jpg,137.Cliff_Swallow
4295,1624.jpg,089.Hooded_Merganser
4296,2124.jpg,090.Red_breasted_Merganser
4297,4222.jpg,155.Warbling_Vireo
4298,1209.jpg,104.American_Pipit
4299,2573.jpg,049.Boat_tailed_Grackle
4300,1437.jpg,073.Blue_Jay
4301,2424.jpg,127.Savannah_Sparrow
4302,2520.jpg,118.House_Sparrow
4303,2225.jpg,091.Mockingbird
4304,540.jpg,074.Florida_Jay
4305,2119.jpg,021.Eastern_Towhee
4306,275.jpg,143.Caspian_Tern
4307,1747.jpg,055.Evening_Grosbeak
4308,3357.jpg,056.Pine_Grosbeak
4309,1857.jpg,193.Bewick_Wren
4310,1409.jpg,189.Red_bellied_Woodpecker
4311,3538.jpg,064.Ring_billed_Gull
4312,2338.jpg,186.Cedar_Waxwing
4313,43.jpg,143.Caspian_Tern
4314,3000.jpg,136.Barn_Swallow
4315,3606.jpg,095.Baltimore_Oriole
4316,1907.jpg,155.Warbling_Vireo
4317,4268.jpg,052.Pied_billed_Grebe
4318,1195.jpg,025.Pelagic_Cormorant
4319,2193.jpg,106.Horned_Puffin
